year,ISO3,ADM0_NAME,ADM0_PCODE,ADM1_NAME,ADM1_PCODE,ADM2_NAME,ADM2_PCODE,ADM3_NAME,ADM3_PCODE,F_TL,M_TL,T_TL,F_00_04,F_05_09,F_10_14,F_15_19,F_20_24,F_25_29,F_30_34,F_35_39,F_40_44,F_45_49,F_50_54,F_55_59,F_60_64,F_65_69,F_70_74,F_75_79,F_80Plus,M_00_04,M_05_09,M_10_14,M_15_19,M_20_24,M_25_29,M_30_34,M_35_39,M_40_44,M_45_49,M_50_54,M_55_59,M_60_64,M_65_69,M_70_74,M_75_79,M_80Plus,T_00_04,T_05_09,T_10_14,T_15_19,T_20_24,T_25_29,T_30_34,T_35_39,T_40_44,T_45_49,T_50_54,T_55_59,T_60_64,T_65_69,T_70_74,T_75_79,T_80Plus
2022,BGD,Bangladesh,BD,Rangpur,BD55,Kurigram,BD5549,Ulipur,BD554994,222485,193895,416380,18287,17521,16741,12660,17610,18769,18083,17041,15392,15061,13081,11463,8779,7923,5810,4512,3752,18947,18223,18037,13859,12245,13841,14129,13571,12610,12521,10745,10754,7877,6492,4465,3119,2460,37234,35744,34778,26519,29855,32610,32212,30612,28002,27582,23826,22217,16656,14415,10275,7631,6212
2022,BGD,Bangladesh,BD,Rangpur,BD55,Lalmonirhat,BD5552,Aditmari,BD555202,122600,115301,237901,10511,10652,9827,8522,10082,10508,9634,8854,8228,8015,6732,5911,4330,3993,2631,2187,1983,10651,11230,10617,9523,8919,8942,8651,7793,7331,6918,6024,5784,4081,3488,2187,1630,1532,21162,21882,20444,18045,19001,19450,18285,16647,15559,14933,12756,11695,8411,7481,4818,3817,3515
2022,BGD,Bangladesh,BD,Rangpur,BD55,Lalmonirhat,BD5552,Hatibandha,BD555233,131181,124067,255248,11704,12198,11773,9551,10489,10712,9964,9989,8641,8779,7136,6176,4365,3734,2460,1833,1677,11954,12765,12381,11206,8850,9189,8559,8502,7524,7593,6360,6063,4359,3581,2242,1579,1360,23658,24963,24154,20757,19339,19901,18523,18491,16165,16372,13496,12239,8724,7315,4702,3412,3037
2022,BGD,Bangladesh,BD,Rangpur,BD55,Lalmonirhat,BD5552,Kaliganj,BD555239,138323,129244,267567,11082,11843,11732,9860,11065,11763,10845,10509,9461,8951,8000,6721,4956,4217,2942,2323,2053,11411,12534,12088,11409,9412,9778,9692,9083,7953,7750,7025,6295,4819,3775,2700,1896,1624,22493,24377,23820,21269,20477,21541,20537,19592,17414,16701,15025,13016,9775,7992,5642,4219,3677
2022,BGD,Bangladesh,BD,Rangpur,BD55,Lalmonirhat,BD5552,Lalmonirhat Sadar,BD555255,190060,179800,369860,15376,15868,14734,13347,15624,16831,15294,14060,12703,13057,10837,9880,6645,5880,4037,3187,2700,16156,16586,15888,14320,13767,14233,13772,12837,11849,11269,9780,9254,6572,5516,3495,2439,2067,31532,32454,30622,27667,29391,31064,29066,26897,24552,24326,20617,19134,13217,11396,7532,5626,4767
2022,BGD,Bangladesh,BD,Rangpur,BD55,Lalmonirhat,BD5552,Patgram,BD555270,120308,117668,237976,11550,12283,10058,8854,10015,10397,9312,9468,7397,7819,6073,5426,3721,3170,1846,1625,1294,12085,12818,10483,10045,8943,9604,9186,9030,7300,7029,5522,5178,3474,2903,1697,1273,1098,23635,25101,20541,18899,18958,20001,18498,18498,14697,14848,11595,10604,7195,6073,3543,2898,2392
2022,BGD,Bangladesh,BD,Rangpur,BD55,Nilphamari,BD5573,Dimla,BD557312,178352,171104,349456,17016,16766,15887,12560,15062,15097,14244,13039,11664,11407,9770,7986,5860,4773,3185,2110,1926,17635,17926,16511,15056,12772,13408,12445,12055,10732,9647,8578,7473,5867,4567,3052,1828,1552,34651,34692,32398,27616,27834,28505,26689,25094,22396,21054,18348,15459,11727,9340,6237,3938,3478
2022,BGD,Bangladesh,BD,Rangpur,BD55,Nilphamari,BD5573,Domar,BD557315,142119,136018,278137,13069,13043,11651,9874,11622,11769,11861,10965,9385,9112,7769,6461,5254,4097,2763,1889,1535,13595,13753,12201,11780,10425,10212,10101,10006,8835,7770,6813,5988,4856,3690,2913,1742,1338,26664,26796,23852,21654,22047,21981,21962,20971,18220,16882,14582,12449,10110,7787,5676,3631,2873
2022,BGD,Bangladesh,BD,Rangpur,BD55,Nilphamari,BD5573,Jaldhaka,BD557336,208838,201770,410608,20567,19907,17500,15414,17605,17741,16764,15733,14204,13146,11275,9786,6697,5177,3476,2170,1676,21216,20898,18705,17713,14926,15655,15054,14521,12667,11791,10170,8920,7040,5134,3551,2171,1638,41783,40805,36205,33127,32531,33396,31818,30254,26871,24937,21445,18706,13737,10311,7027,4341,3314
2022,BGD,Bangladesh,BD,Rangpur,BD55,Nilphamari,BD5573,Kishoreganj,BD557345,131104,125109,256213,11344,11913,10136,8959,10193,11577,11165,10004,9173,8596,7628,6661,4907,3689,2423,1581,1155,11657,12486,11082,9893,8515,9125,9810,9515,8274,7765,6690,6004,5005,4029,2526,1544,1189,23001,24399,21218,18852,18708,20702,20975,19519,17447,16361,14318,12665,9912,7718,4949,3125,2344
2022,BGD,Bangladesh,BD,Rangpur,BD55,Nilphamari,BD5573,Nilphamari Sadar,BD557364,250285,241419,491704,21761,22635,20927,19393,21104,21363,20018,19191,16673,16244,13582,11680,8604,6667,4446,3377,2620,23165,23638,21858,21784,19028,18836,17659,17590,15580,14395,12181,11190,8507,6450,4331,2887,2340,44926,46273,42785,41177,40132,40199,37677,36781,32253,30639,25763,22870,17111,13117,8777,6264,4960
2022,BGD,Bangladesh,BD,Rangpur,BD55,Nilphamari,BD5573,Saidpur,BD557385,146537,143403,289940,11356,12059,13009,13706,12420,12378,11800,11112,9900,10332,7800,6618,4716,3780,2454,1839,1258,12017,12560,13187,14939,12370,11046,10539,10314,9256,8798,7458,7049,5002,3561,2532,1586,1189,23373,24619,26196,28645,24790,23424,22339,21426,19156,19130,15258,13667,9718,7341,4986,3425,2447
2022,BGD,Bangladesh,BD,Rangpur,BD55,Panchagarh,BD5577,Atwari,BD557704,77031,72927,149958,6470,6267,5948,6042,5916,6659,6597,6440,5385,5102,4180,3902,2637,2265,1374,1030,817,6706,6341,6080,6431,5426,5729,5620,5527,5307,5003,3689,3728,2454,1972,1303,873,738,13176,12608,12028,12473,11342,12388,12217,11967,10692,10105,7869,7630,5091,4237,2677,1903,1555
2022,BGD,Bangladesh,BD,Rangpur,BD55,Panchagarh,BD5577,Boda,BD557725,132317,126587,258904,11136,11105,10580,10011,11114,11638,10864,10492,8985,8798,7019,6647,4360,3842,2351,1879,1496,11499,11422,10663,11725,10706,10635,9884,9582,8312,7907,6394,5788,4074,3206,2139,1451,1200,22635,22527,21243,21736,21820,22273,20748,20074,17297,16705,13413,12435,8434,7048,4490,3330,2696
2022,BGD,Bangladesh,BD,Rangpur,BD55,Panchagarh,BD5577,Debiganj,BD557734,134497,128662,263159,11524,11814,11081,9789,11066,11550,10530,10585,8639,8961,7068,6764,4574,4005,2646,2127,1774,12305,12534,11468,11644,9781,10413,9898,9511,8101,7688,6374,6020,4245,3441,2283,1581,1375,23829,24348,22549,21433,20847,21963,20428,20096,16740,16649,13442,12784,8819,7446,4929,3708,3149
2022,BGD,Bangladesh,BD,Rangpur,BD55,Panchagarh,BD5577,Panchagarh Sadar,BD557773,157916,153512,311428,14057,13924,13816,13895,13773,13687,12496,12223,10514,10188,8246,6654,4763,3766,2595,1713,1606,14529,14331,14037,14977,13799,12885,11779,10870,10116,8697,7751,6556,4577,3497,2235,1528,1348,28586,28255,27853,28872,27572,26572,24275,23093,20630,18885,15997,13210,9340,7263,4830,3241,2954
2022,BGD,Bangladesh,BD,Rangpur,BD55,Panchagarh,BD5577,Tentulia,BD557790,73045,71473,144518,6785,6329,5872,5748,6292,6384,5892,5622,5193,4817,3978,3245,2296,1787,1224,837,744,7124,6507,6081,6804,6223,5829,5549,5100,4570,4467,3584,3049,2217,1819,1118,795,637,13909,12836,11953,12552,12515,12213,11441,10722,9763,9284,7562,6294,4513,3606,2342,1632,1381
2022,BGD,Bangladesh,BD,Rangpur,BD55,Rangpur,BD5585,Badarganj,BD558503,158451,149949,308400,12877,13494,11959,10080,12389,13492,12653,12055,10960,11244,9207,8341,5917,5224,3586,2799,2174,13319,14013,12732,11508,10405,11776,11316,11200,9623,9671,8270,7894,5841,4842,3271,2390,1878,26196,27507,24691,21588,22794,25268,23969,23255,20583,20915,17477,16235,11758,10066,6857,5189,4052
2022,BGD,Bangladesh,BD,Rangpur,BD55,Rangpur,BD5585,Gangachara,BD558527,167752,161181,328933,14736,14532,12793,11611,13470,14496,13493,12496,11243,11791,9935,8827,6286,5169,3019,2137,1718,15548,15516,14057,13282,11752,12253,12429,12026,10402,9768,8430,8231,6376,4591,3041,1998,1481,30284,30048,26850,24893,25222,26749,25922,24522,21645,21559,18365,17058,12662,9760,6060,4135,3199
2022,BGD,Bangladesh,BD,Rangpur,BD55,Rangpur,BD5585,Kaunia,BD558542,120381,110887,231268,9261,9865,9755,9111,10115,10141,9641,8875,8606,8175,6684,6167,4399,3627,2503,1829,1627,9551,10149,10353,9532,9203,8934,8462,7790,7363,6675,5935,5414,3898,3079,2092,1273,1184,18812,20014,20108,18643,19318,19075,18103,16665,15969,14850,12619,11581,8297,6706,4595,3102,2811
2022,BGD,Bangladesh,BD,Rangpur,BD55,Rangpur,BD5585,Rangpur Sadar,BD558549,415366,416541,831907,30065,31458,34680,36436,39136,36940,34472,32820,28907,28296,21483,19126,12932,11048,7011,5874,4682,31356,32356,35336,40451,43429,35317,32423,30926,28025,26518,21684,20144,13004,10609,6653,4685,3625,61421,63814,70016,76887,82565,72257,66895,63746,56932,54814,43167,39270,25936,21657,13664,10559,8307
2022,BGD,Bangladesh,BD,Rangpur,BD55,Rangpur,BD5585,Mitha Pukur,BD558558,287086,265245,552331,21008,21737,20966,17729,22372,24198,23607,23509,21506,21021,17205,15075,10990,9550,6822,5352,4439,21829,22712,22101,19967,18819,20797,19992,19968,18286,18222,15547,14712,10300,8239,5864,4274,3616,42837,44449,43067,37696,41191,44995,43599,43477,39792,39243,32752,29787,21290,17789,12686,9626,8055
2022,BGD,Bangladesh,BD,Rangpur,BD55,Rangpur,BD5585,Pirgachha,BD558573,167465,150277,317742,12314,12672,12493,11008,13846,14315,13397,13069,12120,11580,9578,8413,6136,5862,4229,3279,3154,12893,13088,13327,11520,11272,12436,11496,10845,9895,9724,8221,7832,5536,4457,3131,2443,2161,25207,25760,25820,22528,25118,26751,24893,23914,22015,21304,17799,16245,11672,10319,7360,5722,5315
2022,BGD,Bangladesh,BD,Rangpur,BD55,Rangpur,BD5585,Pirganj,BD558576,214347,198626,412973,16612,17402,15814,12787,16687,17688,17658,16952,15290,15156,13030,11424,8532,7368,5020,3669,3258,17256,18490,16821,14585,13969,15760,15163,14865,13719,12701,11365,10377,7782,6121,4452,2834,2366,33868,35892,32635,27372,30656,33448,32821,31817,29009,27857,24395,21801,16314,13489,9472,6503,5624
2022,BGD,Bangladesh,BD,Rangpur,BD55,Rangpur,BD5585,Taraganj,BD558592,83734,80079,163813,7440,7352,6576,5785,6639,6879,6611,6362,5452,5751,4878,4549,3149,2616,1531,1242,922,7648,7811,7066,6849,6140,6236,5971,5880,5259,4924,4203,3857,2954,2088,1495,948,750,15088,15163,13642,12634,12779,13115,12582,12242,10711,10675,9081,8406,6103,4704,3026,2190,1672
2022,BGD,Bangladesh,BD,Rangpur,BD55,Thakurgaon,BD5594,Baliadangi,BD559408,109438,106499,215937,9711,9545,8679,7820,8627,9744,9257,9218,7310,7018,5841,5181,3829,3432,2077,1173,976,10116,10205,9319,9315,8222,8585,8261,8033,7278,6423,5272,4920,3439,3089,1904,1208,910,19827,19750,17998,17135,16849,18329,17518,17251,14588,13441,11113,10101,7268,6521,3981,2381,1886
2022,BGD,Bangladesh,BD,Rangpur,BD55,Thakurgaon,BD5594,Haripur,BD559451,84223,80251,164474,7705,7993,7831,6087,6418,6609,6925,6235,6026,5469,4320,3917,2807,2384,1617,1012,868,7898,8328,8119,7095,6008,6226,5840,5242,5161,4762,4136,3601,2537,2094,1464,1014,726,15603,16321,15950,13182,12426,12835,12765,11477,11187,10231,8456,7518,5344,4478,3081,2026,1594
2022,BGD,Bangladesh,BD,Rangpur,BD55,Thakurgaon,BD5594,Pirganj,BD559482,135055,129299,264354,10992,10555,10832,9452,10539,11789,11614,10946,9628,9185,7484,6884,4795,4339,2644,1921,1456,11337,11348,11194,10701,9510,10261,10537,10049,9000,8441,6532,6373,4306,4139,2556,1741,1274,22329,21903,22026,20153,20049,22050,22151,20995,18628,17626,14016,13257,9101,8478,5200,3662,2730
2022,BGD,Bangladesh,BD,Rangpur,BD55,Thakurgaon,BD5594,Ranisankail,BD559486,122977,119401,242378,10947,10720,10716,9644,9943,10722,10422,9220,8543,7414,6394,5599,4159,3455,2294,1471,1314,11363,11185,11153,10730,9484,9638,9491,8433,7929,6963,5995,5102,3946,3273,2286,1321,1109,22310,21905,21869,20374,19427,20360,19913,17653,16472,14377,12389,10701,8105,6728,4580,2792,2423
2022,BGD,Bangladesh,BD,Rangpur,BD55,Thakurgaon,BD5594,Thakurgaon Sadar,BD559494,327497,318057,645554,25981,26520,26978,27110,27144,28932,27594,26848,22173,21206,16798,16063,10601,9531,5981,4391,3646,27258,27956,27465,29255,27006,26545,24979,24902,21308,19745,15661,14655,10145,8742,5515,3923,2997,53239,54476,54443,56365,54150,55477,52573,51750,43481,40951,32459,30718,20746,18273,11496,8314,6643
2022,BGD,Bangladesh,BD,Sylhet,BD60,Habiganj,BD6036,Ajmiriganj,BD603602,65928,60808,126736,7742,6850,5243,4865,4832,4906,4873,4263,4082,3765,3640,2840,2487,1993,1563,992,992,7998,7110,5592,4981,5126,4224,3935,3814,3427,2959,2836,2187,2174,1715,1276,814,640,15740,13960,10835,9846,9958,9130,8808,8077,7509,6724,6476,5027,4661,3708,2839,1806,1632
2022,BGD,Bangladesh,BD,Sylhet,BD60,Habiganj,BD6036,Bahubal,BD603605,117330,109282,226612,12861,12239,9772,9694,9054,9145,8597,8132,7573,6724,6146,4265,4408,2783,2696,1520,1721,13397,12697,10385,10406,9092,7790,6542,6650,5802,5232,5359,4110,3944,2708,2382,1485,1301,26258,24936,20157,20100,18146,16935,15139,14782,13375,11956,11505,8375,8352,5491,5078,3005,3022
2022,BGD,Bangladesh,BD,Sylhet,BD60,Habiganj,BD6036,Baniachong,BD603611,207991,191935,399926,24634,22147,18304,17270,16269,15507,15150,13242,12491,11146,11097,7367,7616,5049,4728,2778,3196,25250,23121,18634,16798,16209,13177,11799,11612,10007,8804,8882,7183,6837,4691,4227,2387,2317,49884,45268,36938,34068,32478,28684,26949,24854,22498,19950,19979,14550,14453,9740,8955,5165,5513
2022,BGD,Bangladesh,BD,Sylhet,BD60,Habiganj,BD6036,Chunarughat,BD603626,173095,155652,328747,16472,16793,15191,15161,13560,13053,13353,12455,11383,10397,9500,6284,6418,4339,3888,2223,2625,16801,17372,15295,14759,12259,10410,9580,9867,9198,8621,8000,6087,5719,3954,3550,2173,2007,33273,34165,30486,29920,25819,23463,22933,22322,20581,19018,17500,12371,12137,8293,7438,4396,4632
2022,BGD,Bangladesh,BD,Sylhet,BD60,Habiganj,BD6036,Habiganj Sadar,BD603644,196533,184610,381143,19026,18729,17041,17980,15777,15387,14435,13728,12227,11161,10604,7371,7127,5257,4683,2762,3238,19515,19253,17225,18404,16612,13928,12063,11965,10567,9458,9219,7085,6375,4550,3844,2298,2249,38541,37982,34266,36384,32389,29315,26498,25693,22794,20619,19823,14456,13502,9807,8527,5060,5487
2022,BGD,Bangladesh,BD,Sylhet,BD60,Habiganj,BD6036,Lakhai,BD603668,96331,81925,178256,11974,10648,8347,7325,6853,6996,6849,6312,5771,5391,5037,3670,3632,2478,2241,1393,1414,12294,10737,7902,6324,5864,5187,5006,4904,4308,3872,3716,3114,2844,2051,1766,1059,977,24268,21385,16249,13649,12717,12183,11855,11216,10079,9263,8753,6784,6476,4529,4007,2452,2391
2022,BGD,Bangladesh,BD,Sylhet,BD60,Habiganj,BD6036,Madhabpur,BD603671,189260,171277,360537,19366,18481,16373,15706,14988,14744,13684,13036,12085,11062,9628,7530,6819,5327,4469,2978,2984,19763,19437,16017,15774,13462,11978,10251,10392,9926,9348,8410,6947,6193,4799,3856,2554,2170,39129,37918,32390,31480,28450,26722,23935,23428,22011,20410,18038,14477,13012,10126,8325,5532,5154
2022,BGD,Bangladesh,BD,Sylhet,BD60,Habiganj,BD6036,Nabiganj,BD603677,210413,191673,402086,20849,20643,18392,18761,15346,15400,15623,14351,14042,11942,12007,7536,8593,5107,5381,2849,3591,21467,21242,19172,18684,16835,13363,11945,11575,10545,8846,9658,6954,7543,4544,4655,2258,2387,42316,41885,37564,37445,32181,28763,27568,25926,24587,20788,21665,14490,16136,9651,10036,5107,5978
2022,BGD,Bangladesh,BD,Sylhet,BD60,Maulvibazar,BD6058,Barlekha,BD605814,144148,128192,272340,14065,13762,13468,14543,11317,11023,10918,10255,9775,8043,6980,5300,4618,3434,2814,1683,2150,14309,14027,13320,13831,11615,8545,7417,7295,7064,6352,5929,5215,4287,3352,2577,1570,1487,28374,27789,26788,28374,22932,19568,18335,17550,16839,14395,12909,10515,8905,6786,5391,3253,3637
2022,BGD,Bangladesh,BD,Sylhet,BD60,Maulvibazar,BD6058,Juri,BD605835,97358,89637,186995,9406,9278,8949,9352,7511,7784,7202,7236,6071,5971,4504,4047,3020,2647,1765,1414,1201,9752,9413,9073,9485,7464,6156,5400,5636,5261,5066,4158,3713,2906,2336,1588,1239,991,19158,18691,18022,18837,14975,13940,12602,12872,11332,11037,8662,7760,5926,4983,3353,2653,2192
2022,BGD,Bangladesh,BD,Sylhet,BD60,Maulvibazar,BD6058,Kamalganj,BD605856,146267,134910,281177,11952,12998,13179,13405,11031,10934,11357,10987,10080,9265,8029,6349,5306,4065,3161,2111,2058,12601,13199,13153,13421,11090,9362,8348,8532,8092,7906,7187,6018,5166,4222,2950,1995,1668,24553,26197,26332,26826,22121,20296,19705,19519,18172,17171,15216,12367,10472,8287,6111,4106,3726
2022,BGD,Bangladesh,BD,Sylhet,BD60,Maulvibazar,BD6058,Kulaura,BD605865,236600,215553,452153,22057,21953,21963,22577,18864,19129,18480,17247,15382,14054,11767,9440,7612,5799,4377,2891,3008,22330,22517,21848,22390,18740,14903,12914,13221,12362,11647,10175,9271,7794,5778,4478,2721,2464,44387,44470,43811,44967,37604,34032,31394,30468,27744,25701,21942,18711,15406,11577,8855,5612,5472
2022,BGD,Bangladesh,BD,Sylhet,BD60,Maulvibazar,BD6058,Maulvi Bazar Sadar,BD605874,206594,197362,403956,17891,17748,17935,20179,16505,16586,15872,14474,13727,12680,10795,8327,7709,5355,4681,2910,3220,18484,18398,18745,20449,18897,15692,13611,12909,11607,10324,9538,8100,6959,5044,3918,2578,2109,36375,36146,36680,40628,35402,32278,29483,27383,25334,23004,20333,16427,14668,10399,8599,5488,5329
2022,BGD,Bangladesh,BD,Sylhet,BD60,Maulvibazar,BD6058,Rajnagar,BD605880,143020,128268,271288,13086,13220,12751,13141,10620,11213,11027,10462,9428,8787,7321,5742,4987,3790,3165,2186,2094,13403,13633,12517,12703,11070,8691,7774,8076,7363,6889,6185,5554,4585,3533,2871,1836,1585,26489,26853,25268,25844,21690,19904,18801,18538,16791,15676,13506,11296,9572,7323,6036,4022,3679
2022,BGD,Bangladesh,BD,Sylhet,BD60,Maulvibazar,BD6058,Sreemangal,BD605883,179607,170468,350075,15087,15364,15185,16110,14324,14597,14366,14230,12259,11706,9433,7604,6213,4634,3799,2418,2278,15349,15448,15858,15893,14845,12937,12041,12384,11253,10713,8906,7445,5838,4455,3310,2034,1759,30436,30812,31043,32003,29169,27534,26407,26614,23512,22419,18339,15049,12051,9089,7109,4452,4037
2022,BGD,Bangladesh,BD,Sylhet,BD60,Sunamganj,BD6090,Bishwambarpur,BD609018,96365,91879,188244,12422,11498,9387,6553,6983,7317,6770,6263,5686,4918,4716,3162,3387,2138,2273,1171,1721,12738,11906,9641,7499,6611,6135,5622,5473,5016,4432,4132,2996,3124,2201,1932,1207,1214,25160,23404,19028,14052,13594,13452,12392,11736,10702,9350,8848,6158,6511,4339,4205,2378,2935
2022,BGD,Bangladesh,BD,Sylhet,BD60,Sunamganj,BD6090,Chhatak,BD609023,235541,221660,457201,25857,24571,22986,21581,17084,17181,17012,15616,15003,12379,11641,7876,8800,5506,5597,2860,3991,26516,25151,23776,22064,20351,15579,14070,12836,12269,10054,9709,7509,7483,4743,4556,2418,2576,52373,49722,46762,43645,37435,32760,31082,28452,27272,22433,21350,15385,16283,10249,10153,5278,6567
2022,BGD,Bangladesh,BD,Sylhet,BD60,Sunamganj,BD6090,Dakshin Sunamganj,BD609027,117125,108595,225720,14116,12423,10653,9382,8036,8333,8493,8048,7263,6574,6256,4071,4392,2809,2943,1636,1697,14474,12603,11089,9831,8926,7103,6475,6416,5914,4872,4924,4064,4045,2673,2523,1428,1235,28590,25026,21742,19213,16962,15436,14968,14464,13177,11446,11180,8135,8437,5482,5466,3064,2932
2022,BGD,Bangladesh,BD,Sylhet,BD60,Sunamganj,BD6090,Derai,BD609029,144893,138731,283624,16719,14226,11752,11162,10409,10603,10797,9558,9405,7892,8310,5448,6014,4072,3846,2216,2464,17604,14771,12463,11641,11792,9694,8736,8878,7795,6735,6752,5032,5424,3886,3627,2023,1878,34323,28997,24215,22803,22201,20297,19533,18436,17200,14627,15062,10480,11438,7958,7473,4239,4342
2022,BGD,Bangladesh,BD,Sylhet,BD60,Sunamganj,BD6090,Dharampasha,BD609032,134943,129229,264172,15775,14649,11288,8819,9945,10327,10213,8727,8475,7253,7343,5203,5521,3884,3573,1754,2194,15879,14907,12077,10116,9798,8904,8528,8520,7791,6659,6613,4978,4883,3447,3043,1651,1435,31654,29556,23365,18935,19743,19231,18741,17247,16266,13912,13956,10181,10404,7331,6616,3405,3629
2022,BGD,Bangladesh,BD,Sylhet,BD60,Sunamganj,BD6090,Dowarabazar,BD609033,148488,135510,283998,17909,16697,13943,10853,10710,11338,10773,9589,9013,7984,7567,5337,5483,3297,3465,1912,2618,18065,17378,14476,11752,10143,9107,8005,7923,7235,6153,5963,4546,4821,3162,3103,1809,1869,35974,34075,28419,22605,20853,20445,18778,17512,16248,14137,13530,9883,10304,6459,6568,3721,4487
2022,BGD,Bangladesh,BD,Sylhet,BD60,Sunamganj,BD6090,Jagannathpur,BD609047,147876,140239,288115,14902,14739,14236,13809,10648,10452,10672,9747,9252,8467,7857,5672,5585,3630,3487,2205,2516,15097,15296,14658,14478,13734,10317,8771,8369,7534,6281,6136,5130,4864,3478,2901,1618,1577,29999,30035,28894,28287,24382,20769,19443,18116,16786,14748,13993,10802,10449,7108,6388,3823,4093
2022,BGD,Bangladesh,BD,Sylhet,BD60,Sunamganj,BD6090,Jamalganj,BD609050,98581,96405,194986,12198,10656,8737,7313,7452,7771,7282,6305,6061,5100,5307,3391,3849,2328,2349,1158,1324,12584,10918,9361,8413,8140,6812,6169,6061,5469,4574,4406,3178,3386,2507,2178,1150,1099,24782,21574,18098,15726,15592,14583,13451,12366,11530,9674,9713,6569,7235,4835,4527,2308,2423
2022,BGD,Bangladesh,BD,Sylhet,BD60,Sunamganj,BD6090,Sulla,BD609086,62598,60150,122748,7392,6032,4776,4520,4448,4599,4644,4110,3779,3783,3706,2683,2787,1839,1686,865,949,7570,6150,5030,4978,5064,4326,3843,3822,3423,3164,3071,2417,2349,1820,1482,946,695,14962,12182,9806,9498,9512,8925,8487,7932,7202,6947,6777,5100,5136,3659,3168,1811,1644
2022,BGD,Bangladesh,BD,Sylhet,BD60,Sunamganj,BD6090,Sunamganj Sadar,BD609089,175312,167190,342502,19388,18828,17005,14591,13362,13101,12751,11727,11013,9223,8733,5859,6465,4014,4097,2397,2758,20109,19263,17338,15926,14117,11560,10404,10481,9371,8198,7999,5877,5691,3658,3383,1885,1930,39497,38091,34343,30517,27479,24661,23155,22208,20384,17421,16732,11736,12156,7672,7480,4282,4688
2022,BGD,Bangladesh,BD,Sylhet,BD60,Sunamganj,BD6090,Tahirpur,BD609092,145747,148026,293773,20758,17948,13451,9285,10847,11193,10531,8971,8484,7475,6987,4688,4864,3287,3055,1720,2203,21333,18428,14466,11758,10878,10641,9977,9631,8161,6989,6731,4699,4744,3345,2829,1661,1755,42091,36376,27917,21043,21725,21834,20508,18602,16645,14464,13718,9387,9608,6632,5884,3381,3958
2022,BGD,Bangladesh,BD,Sylhet,BD60,Sylhet,BD6091,Balaganj,BD609108,202550,186781,389331,18701,18796,19150,21388,15331,14830,14523,13432,12889,11585,10321,7980,7511,5090,4689,2988,3346,19230,19064,19181,20896,18710,14008,11093,11214,9799,8693,7995,6898,6501,4758,4053,2414,2274,37931,37860,38331,42284,34041,28838,25616,24646,22688,20278,18316,14878,14012,9848,8742,5402,5620
2022,BGD,Bangladesh,BD,Sylhet,BD60,Sylhet,BD6091,Beani Bazar,BD609117,155266,140506,295772,13704,13641,14176,16391,12681,11271,11316,10856,10320,9069,8262,6246,5310,3916,3315,2167,2625,14131,14022,14420,16142,13980,9717,8406,7969,7702,6887,6626,5633,4837,3697,2920,1691,1726,27835,27663,28596,32533,26661,20988,19722,18825,18022,15956,14888,11879,10147,7613,6235,3858,4351
